n,q,width,depth,tc,td,h,cnot
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1476,684,216,234,1368
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1344,616,196,210,1232
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1396,644,204,220,1288
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1476,684,216,234,1368
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1476,684,216,234,1368
12,11,24,1344,616,196,210,1232
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1476,684,216,234,1368
12,11,24,1344,616,196,210,1232
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
12,11,24,1424,656,208,224,1312
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1620,740,236,252,1480
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1620,740,236,252,1480
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1728,792,252,270,1584
13,12,26,1540,700,224,238,1400
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1620,740,236,252,1480
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1728,792,252,270,1584
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1728,792,252,270,1584
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1648,752,240,256,1504
13,12,26,1728,792,252,270,1584
13,12,26,1648,752,240,256,1504
13,12,26,1540,700,224,238,1400
